CustomerID,Country,State,City,Zip Code,Phone Number,Lat Long,Gender,Senior Citizen,Age,Birthday,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Number of Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,CLTV,Churn Reason,Name,Churn Score
9294-TDIPC,United States,California,San Diego,92110,555-996-3774,"32.76501, -117.19938",Male,No,64,2/19,No,Yes,5,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,83.75,0,5169,,Iva Opteyndt,77
8815-LMFLX,United States,California,Martinez,94553,555-759-7149,"38.014457, -122.115432",Male,No,44,12/20,Yes,Yes,25,Yes,Yes,2,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.4,546.85,0,5250,,Betsy Lopez,23
6937-GCDGQ,United States,California,West Point,95255,555-308-9471,"38.41935, -120.469545",Male,No,19,4/2,Yes,Yes,19,Yes,No,,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),48.95,955.6,0,2394,,Joelle Magaldi,24
5663-QBGIS,United States,California,La Canada Flintridge,91011,555-336-6949,"34.234912, -118.153729",Male,Yes,62,12/3,Yes,No,72,Yes,Yes,4,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),98.35,6929.4,0,6120,,Frank Panto,74
4560-WQAQW,United States,California,Mount Laguna,91948,555-944-3244,"32.830852, -116.444601",Female,No,37,8/2,No,No,59,Yes,Yes,5,DSL,Yes,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),68.7,4070.95,0,4244,,David Shimmin,70
5780-INQIK,United States,California,San Mateo,94401,555-275-4366,"37.590421, -122.306467",Female,No,25,6/28,No,No,8,Yes,No,,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,49.4,408.25,0,2907,,Maria Courtney,67
3646-ITDGM,United States,California,Sacramento,95822,555-781-3220,"38.512569, -121.495184",Female,No,38,6/20,No,No,56,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.7,1051.9,0,4831,,Kent Ryan,26
4135-FRWKJ,United States,California,Santa Monica,90404,555-890-5671,"34.026334, -118.474222",Female,Yes,97,5/20,Yes,Yes,55,Yes,Yes,2,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Electronic check,76.25,4154.55,0,4319,,Gary Allen,71
5324-KTGCG,United States,California,Emeryville,94608,555-929-3431,"37.83726, -122.287648",Male,No,39,6/9,Yes,No,71,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.85,1539.75,0,4837,,Robert Babiarz,78
7020-OZKXZ,United States,California,Vista,92084,555-843-4563,"33.22784, -117.200024",Female,Yes,75,10/7,No,No,9,Yes,No,,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),75.5,637.4,0,3021,,Jerry Boggs,75
6365-MTGZX,United States,California,Glendale,91206,555-812-1325,"34.162515, -118.203869",Male,No,58,7/19,No,No,24,Yes,No,,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96,2122.45,1,3068,Attitude of support person,Harold Brennan,66
8818-DOPVL,United States,California,El Cerrito,94530,555-842-5095,"37.924838, -122.289145",Female,Yes,72,12/13,No,No,46,Yes,Yes,2,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.45,4863.85,0,4103,,Pamela Comerford,96
6872-HXFNF,United States,California,Irvine,92606,555-120-5460,"33.703976, -117.824172",Female,No,16,5/6,Yes,No,64,Yes,Yes,3,DSL,No,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),58.35,3756.45,0,5331,,Christopher Ward,76
1757-TCATG,United States,California,Huntington Beach,92649,555-979-3451,"33.721917, -118.043237",Male,No,15,7/13,Yes,Yes,35,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.05,746.75,0,3942,,Gloria Smalls,70
6133-OZILE,United States,California,Santa Monica,90403,555-115-3042,"34.031529, -118.491156",Female,No,48,5/10,No,No,18,No,No phone service,,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,35.2,607.3,0,5381,,Vivian Livingston,33
2135-RXIHG,United States,California,Carson,90745,555-995-2553,"33.822295, -118.26411",Male,No,43,6/9,No,No,1,Yes,No,,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,1,2600,Poor expertise of online support,Carolyn Miller,71
8738-JOKAR,United States,California,Covina,91722,555-439-3063,"34.097345, -117.906736",Female,No,21,10/21,No,No,42,Yes,No,,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,67.7,2882.25,0,5034,,David Jones,79
8155-IBNHG,United States,California,San Diego,92103,555-103-9190,"32.747484, -117.166877",Female,No,50,10/24,Yes,No,24,Yes,Yes,4,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.4,1747.85,1,2325,Attitude of support person,Scott Brown,42
9067-YGSCA,United States,California,Salinas,93901,555-547-9209,"36.64152, -121.622188",Female,No,39,1/8,No,No,70,Yes,Yes,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),26.05,1856.4,0,4467,,Eric Reyes,30
5028-HTLJB,United States,California,New Cuyama,93254,555-785-9401,"34.956577, -119.750142",Male,Yes,104,3/8,No,No,1,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,20.05,1,3491,Attitude of support person,Zachary Godfrey,69
2937-FTHUR,United States,California,Cedar Glen,92321,555-194-6955,"34.255203, -117.175654",Female,No,16,9/25,No,Yes,18,Yes,Yes,3,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,64.8,1166.7,0,2466,,Sidney Redhead,25
3235-ETOOB,United States,California,Lakeside,92040,555-700-8398,"32.909873, -116.906774",Male,No,40,10/21,Yes,No,8,Yes,No,,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.5,609.9,1,3683,Competitor offered higher download speeds,Todd Jackson,75
7233-IOQNP,United States,California,Gazelle,96034,555-502-3735,"41.411315, -122.697236",Female,No,23,1/14,Yes,No,43,No,No phone service,,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),34,1505.35,0,5409,,Gary Fox,51
8095-WANWK,United States,California,Kettleman City,93239,555-696-2690,"35.996923, -120.000951",Female,No,36,3/18,No,No,10,Yes,No,,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.25,428.7,0,5369,,Peter Rodriguez,59
7964-ZRKKG,United States,California,Van Nuys,91411,555-313-5699,"34.17847, -118.459472",Male,No,40,1/26,Yes,No,67,Yes,Yes,3,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),88.4,5798.3,0,6251,,Felix Wilbur,29
6979-TNDEU,United States,California,Sacramento,95841,555-821-2782,"38.660442, -121.346321",Female,No,28,12/18,No,No,8,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.2,156.85,0,2879,,Alicia Carr,73
4635-EJYPD,United States,California,Tomales,94971,555-693-1760,"38.240769, -122.901041",Male,No,48,9/15,Yes,Yes,32,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.95,613.95,0,4735,,Steve Bennett,40
9256-JTBNZ,United States,California,Potter Valley,95469,555-873-7712,"39.408634, -123.045516",Female,No,61,12/20,No,No,11,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.3,246.3,0,4188,,Tracy Tharp,66
3717-OEAUQ,United States,California,Ione,95640,555-901-1074,"38.33788, -120.954202",Male,No,56,11/5,No,No,2,Yes,No,,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.7,129.2,0,2388,,Ruth Kuhlman,36
5996-NRVXR,United States,California,Los Alamitos,90720,555-383-6839,"33.79499, -118.065591",Male,Yes,61,12/26,Yes,No,40,Yes,No,,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),98.15,4116.8,0,4332,,Nathaniel Allen,81
9823-EALYC,United States,California,Bakersfield,93301,555-339-1027,"35.383937, -119.020428",Male,No,57,1/4,Yes,Yes,72,Yes,Yes,4,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),80.85,5727.45,0,6067,,Eric Driggers,47
4501-UYKBC,United States,California,Igo,96047,555-917-4784,"40.524535, -122.647172",Female,Yes,62,9/28,No,No,46,Yes,Yes,2,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),69.1,3255.35,0,3856,,Gregory Sosa,91
5777-KJIRB,United States,California,Weimar,95736,555-908-6555,"39.00978, -120.978273",Female,No,25,3/13,No,No,40,Yes,No,,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,50.25,2023.55,0,2449,,Pauline Blaney,50
5117-ZSMHQ,United States,California,Pioneer,95666,555-214-4934,"38.546999, -120.271114",Female,No,57,2/11,Yes,Yes,71,Yes,Yes,2,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),89.9,6342.7,0,5835,,Leslie Vetter,22
9921-ZVRHG,United States,California,Traver,93673,555-117-8953,"36.456091, -119.486225",Female,No,16,9/26,No,No,14,Yes,Yes,1,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.45,1072,1,4155,Service dissatisfaction,Maria Heffern,55
0135-NMXAP,United States,California,Lodi,95240,555-246-3642,"38.123544, -121.159078",Female,No,52,7/11,No,No,12,Yes,Yes,3,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.75,1052.4,1,5671,Attitude of support person,Tiffany Clarke,87
4513-CXYIX,United States,California,Lake Elsinore,92532,555-918-6557,"33.705836, -117.318204",Female,Yes,87,3/15,Yes,No,71,Yes,Yes,5,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),80.7,5676,0,4583,,Tony Dieppa,100
0916-QOFDP,United States,California,Randsburg,93554,555-483-9959,"35.405722, -117.773354",Female,Yes,80,9/1,Yes,Yes,14,Yes,Yes,2,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.8,1346.3,0,3471,,Charles Hadiaris,67
5480-XTFFL,United States,California,Mount Hermon,95041,555-436-5636,"37.051166, -122.056194",Female,No,61,3/8,Yes,Yes,31,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,21,697.7,0,5225,,Joseph Lamb,52
0375-HVGXO,United States,California,Los Angeles,90045,555-759-6562,"33.954017, -118.402447",Female,No,48,5/28,No,No,1,No,No phone service,,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,34.7,34.7,1,4476,Don't know,Frank Balmer,67
8587-XYZSF,United States,California,Bellflower,90706,555-234-7544,"33.887676, -118.127289",Male,No,16,3/22,No,No,67,Yes,No,,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.55,3260.1,0,6064,,Suzanne Ring,65
4124-MMETB,United States,California,Lockwood,93932,555-516-1619,"35.989792, -121.055933",Male,No,48,3/23,No,No,22,Yes,Yes,4,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.65,2104.55,1,3665,Competitor offered higher download speeds,Kenneth Daniels,82
1208-NBVFH,United States,California,Perris,92570,555-306-5590,"33.787298, -117.320676",Male,No,55,6/2,Yes,Yes,20,Yes,No,,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,49.6,939.8,0,3235,,Karissa Thomas,52
1945-XISKS,United States,California,Sonora,95370,555-377-7056,"37.982716, -120.343732",Female,No,26,3/7,Yes,No,67,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.65,1335.2,0,4994,,Micheal Vargas,71
7422-WNBTY,United States,California,Green Valley Lake,92341,555-984-6540,"34.244411, -117.072654",Male,No,24,8/5,Yes,No,33,Yes,Yes,3,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.35,3092,0,3348,,Raymond Aguilar,50
4431-EDMIQ,United States,California,Sugarloaf,92386,555-121-8724,"34.243088, -116.830015",Female,No,45,10/29,Yes,Yes,7,Yes,No,,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,75.7,554.05,0,2950,,Kelly Gaul,58
2001-EWBQU,United States,California,Stockton,95210,555-109-4590,"38.033219, -121.297433",Female,No,62,6/25,No,No,60,Yes,Yes,1,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,104.7,6333.8,0,6186,,Cindy Washburn,72
9337-SRRNI,United States,California,Rio Oso,95674,555-215-1766,"38.954144, -121.482536",Male,No,58,8/11,No,Yes,66,Yes,Yes,2,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.3,1673.8,0,6019,,Joyce Balke,40
6633-MPWBS,United States,California,Woodland,95776,555-428-4168,"38.694081, -121.694431",Male,No,61,10/19,No,No,5,Yes,No,,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,49.2,216.9,1,4336,Competitor offered more data,Gregory Kelly,74
4607-CHPCA,United States,California,San Martin,95046,555-385-1520,"37.084697, -121.606417",Male,No,52,5/13,Yes,No,25,Yes,No,,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,90.4,2178.6,1,5801,Competitor made better offer,Cynthia Feagin,69
5196-WPYOW,United States,California,Paso Robles,93446,555-586-6600,"35.634222, -120.728341",Male,No,24,10/9,Yes,Yes,67,Yes,No,,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,60.05,3994.05,0,6148,,Brian Wickings,27
8709-KRDVL,United States,California,Scott Bar,96085,555-332-7713,"41.737962, -123.07557",Female,No,29,7/12,No,No,33,Yes,Yes,5,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100,3320.6,0,4643,,Elke Kawamura,80
2843-CQMEG,United States,California,San Diego,92120,555-322-3427,"32.807867, -117.060993",Male,No,28,11/19,No,No,24,Yes,No,,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,49.7,1218.25,0,2911,,Erma Campbell,38
7660-HDPJV,United States,California,Long Beach,90810,555-156-1057,"33.819814, -118.222416",Female,No,26,6/7,No,No,1,Yes,No,,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.2,69.2,1,2637,Poor expertise of online support,Rochelle Gaines,58
8215-NGSPE,United States,California,Oxnard,93035,555-944-1705,"34.18454, -119.224666",Female,No,40,1/18,Yes,Yes,42,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20,833.55,0,3413,,Era Goldstein,64
4905-JEFDW,United States,California,Palo Alto,94306,555-258-9653,"37.416159, -122.131337",Male,No,47,7/12,No,No,11,No,No phone service,,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,41.6,470.6,1,3119,Competitor offered higher download speeds,Gail Pierce,29
8784-CGILN,United States,California,Tarzana,91356,555-582-3712,"34.157137, -118.548511",Female,No,29,4/18,No,No,18,Yes,Yes,5,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.85,1776.95,1,3068,Product dissatisfaction,Jimmy Quigley,55
4299-OPXEJ,United States,California,Inglewood,90301,555-323-7476,"33.956445, -118.358634",Female,No,54,5/5,No,No,56,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.55,1080.55,0,5764,,Johnathan Files,54
9714-EDSUC,United States,California,Alviso,95002,555-762-6101,"37.449537, -121.994813",Male,No,21,6/5,No,No,4,Yes,No,,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,94.9,360.55,0,3094,,Frederick Johnson,56
6701-DHKWQ,United States,California,Montrose,91020,555-953-8904,"34.2112, -118.230625",Female,No,37,8/21,Yes,No,61,No,No phone service,,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),51.35,3244.4,0,4159,,Gilberto Wheeler,72
0899-LIIBW,United States,California,Forks Of Salmon,96031,555-707-7592,"41.232128, -123.194748",Male,No,22,8/22,Yes,No,34,Yes,Yes,4,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,100.85,3527.3,0,5891,,Mayme Lee,74
7812-FZHPE,United States,California,Bradley,93426,555-284-3304,"35.842889, -121.004862",Female,No,62,3/29,Yes,Yes,17,Yes,Yes,3,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.1,409.9,1,4648,Attitude of service provider,Traci Moncrief,38
9030-QGZNL,United States,California,Corona,92883,555-118-6211,"33.762351, -117.488725",Female,No,34,9/24,No,No,8,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.85,161.65,0,4249,,Andrew Beacham,53
9317-WZPGV,United States,California,Paskenta,96074,555-531-8466,"39.884395, -122.587513",Female,Yes,98,8/1,No,No,2,Yes,No,,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.75,159.4,1,4038,Extra data charges,Delores Alexander,86
3097-FQTVJ,United States,California,Denair,95316,555-418-7737,"37.524721, -120.757977",Female,No,17,3/29,No,No,41,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20,810.3,0,5913,,Magda Yochum,22
2342-CKIAO,United States,California,Eagleville,96110,555-867-7103,"41.280341, -120.150381",Female,No,56,5/10,No,No,2,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.3,41.2,0,5074,,Wayne Fowler,36
0254-WWRKD,United States,California,Challenge,95925,555-309-7119,"39.461768, -121.195825",Female,No,48,10/3,Yes,Yes,67,Yes,No,,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),50.55,3431.75,0,5122,,Rick Simpson,79
3043-TYBNO,United States,California,Kneeland,95549,555-809-1225,"40.664483, -123.865325",Male,No,46,1/21,No,No,3,Yes,No,,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,60.65,196.9,0,2111,,Rosemary Bollinger,27
9928-BZVLZ,United States,California,Sunset Beach,90742,555-760-6956,"33.719221, -118.073596",Female,No,60,6/19,No,No,12,No,No phone service,,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,49.85,552.1,0,3100,,Amanda Cox,38
7841-TZDMQ,United States,California,Sun Valley,91352,555-665-4081,"34.231053, -118.338307",Male,No,57,11/10,No,No,2,Yes,No,,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),46,84.5,1,2667,Don't know,Betty Weiss,97
0530-IJVDB,United States,California,Jamul,91935,555-869-1356,"32.695681, -116.798386",Male,No,28,4/16,No,Yes,70,Yes,Yes,5,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,114.6,7882.5,0,5414,,Justin Gaston,46
8106-GWQOK,United States,California,Warner Springs,92086,555-640-3373,"33.323705, -116.626907",Male,No,33,2/18,Yes,No,38,No,No phone service,,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),60,2193.2,0,2187,,Donald Demmons,36
6572-ADKRS,United States,California,Los Angeles,90040,555-982-7584,"33.994524, -118.149953",Female,No,65,3/8,No,No,46,Yes,No,,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),74.8,3548.3,0,3395,,Steven Gilbert,57
3413-CSSTH,United States,California,Stevinson,95374,555-493-3362,"37.316807, -120.855753",Male,No,49,1/13,No,No,41,Yes,Yes,5,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.7,2237.55,0,5590,,Warren Barnett,26
9801-GDWGV,United States,California,Onyx,93255,555-679-6029,"35.676978, -118.101378",Female,No,28,4/7,No,No,39,Yes,Yes,3,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.45,3994.45,1,4811,Attitude of service provider,Mark Lariviere,49
8717-VCTXJ,United States,California,Santa Cruz,95065,555-724-2052,"37.031404, -121.981865",Male,No,60,3/19,No,No,42,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.55,839.4,0,5293,,Luis Cunningham,68
9313-CDOGY,United States,California,Imperial Beach,91932,555-251-9091,"32.579134, -117.119009",Male,No,18,9/13,Yes,Yes,38,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.6,717.3,0,3854,,Richard Raebel,69
9894-QMIMJ,United States,California,North Hollywood,91602,555-162-9996,"34.15136, -118.364786",Female,No,40,8/20,No,No,23,Yes,No,,DSL,No,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),55.8,1327.85,0,2499,,Daniel Wells,59
2123-VSCOT,United States,California,Pomona,91767,555-399-8545,"34.083086, -117.737997",Female,No,47,8/8,Yes,No,59,Yes,Yes,2,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),72.1,4194.85,0,6225,,Kimberly Henry,60
9537-JALFH,United States,California,Imperial,92251,555-481-7560,"32.858595, -115.662709",Male,No,33,8/25,Yes,Yes,69,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.9,1356.7,0,6058,,John Spivey,29
3583-EKAPL,United States,California,Redlands,92373,555-759-8740,"34.003243, -117.138286",Male,No,20,2/6,No,No,1,Yes,No,,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55,55,1,4877,Competitor had better devices,David Kobayashi,66
7115-IRDHS,United States,California,Sonora,95370,555-403-1506,"37.982716, -120.343732",Female,No,63,5/26,Yes,No,72,Yes,Yes,2,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.65,1830.05,0,5065,,Maria Rebman,22
7251-LJBQN,United States,California,Strathmore,93267,555-638-4616,"36.141319, -119.129075",Female,Yes,102,8/11,No,No,40,Yes,Yes,3,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),103.75,4188.4,0,3568,,Henry Harris,67
6574-MCOEH,United States,California,Escondido,92026,555-479-5649,"33.21846, -117.116916",Female,No,60,7/17,Yes,Yes,33,Yes,Yes,3,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,79.15,2531.4,0,3555,,Cher Frazier,65
5320-BRKGK,United States,California,Twentynine Palms,92277,555-775-4516,"34.17211, -115.769773",Female,No,41,11/4,Yes,Yes,58,Yes,Yes,5,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,75.8,4415.75,0,4292,,Leslie Turrie,80
3807-BPOMJ,United States,California,Dobbins,95935,555-312-9131,"39.381174, -121.21191",Female,No,23,1/20,Yes,No,55,Yes,No,,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,94.75,5276.1,0,6021,,Joan Warren,46
0601-WZHJF,United States,California,Shafter,93263,555-362-9377,"35.490705, -119.286833",Male,No,42,8/24,Yes,No,14,No,No phone service,,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,46.35,667.7,1,5360,Attitude of service provider,Rufus Pool,62
3170-GWYKC,United States,California,Vernalis,95385,555-657-3175,"37.609095, -121.263381",Female,No,37,12/24,No,No,60,Yes,No,,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.95,6236.75,0,5926,,Melissa Hudson,30
8410-BGQXN,United States,California,Angels Camp,95222,555-824-6686,"38.071327, -120.632221",Male,No,52,9/2,No,No,4,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.4,93.4,0,4402,,Leslie Zeller,66
1658-TJVOA,United States,California,Cazadero,95421,555-770-9884,"38.578807, -123.19338",Female,Yes,81,4/4,No,No,6,Yes,No,,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.1,450.9,0,4716,,Todd Velis,99
5893-PYOLZ,United States,California,San Leandro,94578,555-525-4278,"37.704384, -122.126703",Male,No,49,5/26,No,No,56,Yes,No,,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),81.8,4534.45,0,4399,,Robert Wiseman,51
6322-HRPFA,United States,California,Los Angeles,90026,555-254-9605,"34.078991, -118.263804",Male,No,24,2/12,Yes,Yes,49,Yes,No,,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),59.6,2970.3,0,4986,,Laverne Davis,49
2905-KFQUV,United States,California,Moss Beach,94038,555-413-7971,"37.515556, -122.502311",Female,No,35,1/19,Yes,No,2,Yes,No,,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.4,154.8,0,5748,,Virginia Higgins,55
9079-YEXQJ,United States,California,Chino,91710,555-859-9374,"33.990646, -117.663025",Female,No,34,8/30,No,No,54,Yes,Yes,5,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,111.1,6014.85,1,5527,Product dissatisfaction,Greg Chestnut,45
6141-OOXUQ,United States,California,San Bernardino,92411,555-311-6790,"34.122501, -117.320138",Male,No,30,4/20,No,No,1,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,19.65,1,5717,Service dissatisfaction,Brian Irby,87
6060-QBMGV,United States,California,Pasadena,91106,555-395-9716,"34.139402, -118.128658",Male,No,59,3/3,Yes,No,70,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.85,1433.8,0,4442,,Patricia Bagwell,33
9498-FIMXL,United States,California,Oceanside,92054,555-972-6433,"33.351059, -117.420557",Female,No,48,1/22,No,No,8,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.2,161.95,0,5272,,Kelly Jones,55
8645-KOMJQ,United States,California,Orosi,93647,555-611-8425,"36.600185, -119.175655",Male,No,25,1/19,Yes,Yes,69,Yes,Yes,1,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),81.95,5601.4,0,6182,,Lucille Highshaw,77
7167-PCEYD,United States,California,Ridgecrest,93555,555-557-5426,"35.603913, -117.67828",Male,No,37,1/23,No,No,67,Yes,No,,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.8,1311.3,0,4260,,Kelley Brazee,45
5968-HYJRZ,United States,California,Kerman,93630,555-881-6060,"36.727418, -120.123526",Male,No,51,11/11,Yes,Yes,47,Yes,Yes,3,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.55,1160.45,0,3629,,Teresa Walker,66
